order_id,order_date,store_id,city,region,channel,customer_age_group,loyalty_tier,category,subcategory,unit_price,quantity,discount_rate,competitor_price,stock_level,promo_flag,holiday_flag,weather_temp_c,line_price,line_discount,line_revenue
ORD20240106-S05-07598,2024-01-06,S05,Munich,East,Online,46-60,Bronze,Electronics,Phones,669.17,2.0,0.337,638.0,127,1,0,-2.3,1338.34,451.02,887.32
ORD20240106-S07-04229,2024-01-06,S07,Frankfurt,South,In-Store,26-35,Silver,Electronics,Laptops,753.03,3.0,0.03,752.9,77,0,0,-3.8,2259.09,67.77,2191.32
ORD20240106-S10-03102,2024-01-06,S10,Frankfurt,South,Online,60+,nan,Clothing,Women,130.03,2.0,0.034,138.95,154,0,0,-1.8,260.06,8.84,251.22
ORD20240106-S08-07991,2024-01-06,S08,Hamburg,West,In-Store,18-25,Bronze,Clothing,Kids,140.65,5.0,0.004,143.96,191,0,0,-4.1,703.25,2.81,700.44
ORD20240106-S08-08618,2024-01-06,S08,Hamburg,North,Online,36-45,nan,Electronics,Phones,370.27,3.0,0.032,368.61,62,0,0,-4.0,1110.81,35.55,1075.26
ORD20240106-S09-07488,2024-01-06,S09,Berlin,West,In-Store,36-45,Bronze,Grocery,Beverages,10.24,5.0,0.049,10.25,146,0,0,5.3,51.2,2.51,48.69
ORD20240106-S09-08443,2024-01-06,S09,Munich,South,In-Store,18-25,Silver,Grocery,Beverages,14.0,4.0,0.022,14.01,240,0,0,2.1,56.0,1.23,54.77
ORD20240106-S10-04103,2024-01-06,S10,Cologne,South,In-Store,26-35,Silver,Grocery,Snacks,17.09,4.0,0.003,16.71,139,0,0,-6.9,68.36,0.21,68.15
ORD20240106-S10-08835,2024-01-06,S10,Hamburg,East,Online,36-45,nan,Electronics,Audio,929.77,3.0,0.042,1040.32,84,0,0,3.9,2789.31,117.15,2672.16
ORD20240106-S03-11323,2024-01-06,S03,Frankfurt,South,In-Store,36-45,Silver,Clothing,Men,146.86,4.0,0.012,147.7,190,0,0,-1.0,587.44,7.05,580.39
ORD20240106-S07-06526,2024-01-06,S07,Hamburg,North,In-Store,46-60,nan,Home,Decor,200.65,1.0,0.019,200.18,210,0,0,-2.5,200.65,3.81,196.84
ORD20240106-S03-08508,2024-01-06,S03,Berlin,North,In-Store,36-45,nan,Clothing,Men,117.91,4.0,0.22,112.62,172,1,0,4.5,471.64,103.76,367.88
ORD20240106-S07-07226,2024-01-06,S07,Hamburg,West,In-Store,36-45,Silver,Clothing,Kids,150.0,3.0,0.036,150.42,125,0,0,0.3,450.0,16.2,433.8
ORD20240106-S03-04930,2024-01-06,S03,Hamburg,East,In-Store,18-25,nan,Clothing,Accessories,52.15,1.0,0.017,50.8,188,0,0,-2.2,52.15,0.89,51.26
ORD20240106-S01-00838,2024-01-06,S01,Munich,North,In-Store,46-60,Gold,Grocery,Beverages,11.6,2.0,0.023,11.35,116,0,0,3.0,23.2,0.53,22.67
ORD20240106-S01-00888,2024-01-06,S01,Berlin,West,Online,26-35,Silver,Beauty,Skincare,50.34,5.0,0.04,46.7,103,0,0,4.7,251.70000000000002,10.07,241.63
ORD20240106-S01-01037,2024-01-06,S01,Hamburg,North,In-Store,46-60,Silver,Home,Kitchen,307.29,1.0,0.025,292.71,53,0,0,-4.3,307.29,7.68,299.61
ORD20240106-S01-01120,2024-01-06,S01,Frankfurt,West,Online,36-45,Silver,Electronics,Audio,1200.0,1.0,0.032,1222.82,72,0,0,1.5,1200.0,38.4,1161.6
ORD20240106-S01-07601,2024-01-06,S01,Cologne,South,Online,46-60,nan,Electronics,Audio,1200.0,4.0,0.036,1317.98,128,0,0,0.3,4800.0,172.8,4627.2
ORD20240106-S01-08990,2024-01-06,S01,Frankfurt,North,In-Store,36-45,nan,Grocery,Pantry,30.0,1.0,0.068,28.71,143,1,0,6.5,30.0,2.04,27.96
ORD20240106-S01-09284,2024-01-06,S01,Frankfurt,West,In-Store,26-35,Silver,Beauty,Skincare,120.0,1.0,0.03,111.79,220,0,0,2.9,120.0,3.6,116.4
ORD20240106-S01-09631,2024-01-06,S01,Cologne,West,In-Store,18-25,Silver,Electronics,Audio,647.0,2.0,0.003,742.35,167,0,0,3.4,1294.0,3.88,1290.12
ORD20240106-S03-06141,2024-01-06,S03,Munich,North,Online,36-45,Bronze,Home,Kitchen,102.79,2.0,0.029,92.81,114,0,0,-1.0,205.58,5.96,199.62
ORD20240106-S02-00409,2024-01-06,S02,Hamburg,North,In-Store,18-25,nan,Electronics,Audio,280.03,3.0,0.019,295.94,163,0,0,-2.3,840.0899999999999,15.96,824.13
ORD20240106-S02-04045,2024-01-06,S02,Frankfurt,North,In-Store,18-25,nan,Beauty,Makeup,98.24,5.0,0.036,103.68,256,0,0,4.3,491.2,17.68,473.52
ORD20240106-S02-05141,2024-01-06,S02,Cologne,North,In-Store,18-25,nan,Grocery,Snacks,16.65,2.0,0.027,16.48,202,0,0,-0.3,33.3,0.9,32.4
ORD20240106-S02-06470,2024-01-06,S02,Frankfurt,North,In-Store,36-45,nan,Home,Kitchen,584.77,3.0,0.031,664.53,166,0,0,-2.0,1754.31,54.38,1699.93
ORD20240106-S02-07134,2024-01-06,S02,Cologne,South,Online,60+,Bronze,Grocery,Snacks,27.19,1.0,0.028,25.8,177,0,0,-0.1,27.19,0.76,26.43
ORD20240106-S02-11371,2024-01-06,S02,Frankfurt,East,In-Store,18-25,nan,Beauty,Haircare,69.07,5.0,0.037,74.42,168,0,0,1.9,345.34999999999997,12.78,332.57
ORD20240106-S02-11921,2024-01-06,S02,Munich,South,In-Store,26-35,nan,Clothing,Kids,127.35,2.0,0.028,125.4,143,0,0,-0.4,254.7,7.13,247.57
ORD20240106-S01-10192,2024-01-06,S01,Hamburg,West,In-Store,26-35,nan,Home,Appliances,208.29,4.0,0.301,238.27,176,1,0,-1.1,833.16,250.78,582.38
ORD20240429-S09-03858,2024-01-07,S04,Munich,West,In-Store,26-35,nan,Electronics,Audio,724.48,3.0,0.041,786.61,217,0,0,5.6,2173.44,89.11,2084.33
ORD20240107-S06-01623,2024-01-07,S06,Cologne,West,Online,36-45,Silver,Home,Decor,315.25,4.0,0.031,301.67,89,0,0,2.6,1261.0,39.09,1221.91
ORD20240107-S06-09583,2024-01-07,S06,Frankfurt,East,Online,26-35,nan,Beauty,Makeup,82.23,4.0,0.025,83.79,138,0,0,1.6,328.92,8.22,320.7
ORD20240107-S06-10462,2024-01-07,S06,Cologne,North,In-Store,26-35,Bronze,Home,Furniture,444.32,1.0,0.211,460.55,137,1,0,5.6,444.32,93.75,350.57
ORD20240107-S07-05744,2024-01-07,S07,Munich,East,Online,36-45,nan,Home,Furniture,600.0,1.0,0.034,665.78,130,0,0,4.5,600.0,20.4,579.6
ORD20240107-S07-07063,2024-01-07,S07,Berlin,East,Online,26-35,Bronze,Grocery,Snacks,15.71,40.0,0.041,13.28,231,0,0,0.7,628.4000000000001,25.76,602.64
ORD20240107-S09-10914,2024-01-07,S09,Hamburg,South,In-Store,36-45,nan,Clothing,Kids,99.87,3.0,0.018,111.54,183,0,0,-3.8,299.61,5.39,294.22
ORD20240107-S08-08673,2024-01-07,S08,Cologne,East,In-Store,46-60,nan,Grocery,Fresh,7.29,5.0,0.035,7.07,171,0,0,6.0,36.45,1.28,35.17
ORD20240107-S08-09482,2024-01-07,S08,Cologne,North,Online,36-45,Bronze,Beauty,Makeup,51.39,3.0,0.009,50.64,172,0,0,3.0,154.17000000000002,1.39,152.78
ORD20240107-S08-09546,2024-01-07,S08,Cologne,West,In-Store,18-25,nan,Beauty,Makeup,120.0,2.0,0.04,116.06,167,0,0,-1.1,240.0,9.6,230.4
ORD20240107-S05-05067,2024-01-07,S05,Munich,East,In-Store,18-25,nan,Beauty,Haircare,62.55,4.0,0.028,69.98,201,0,0,-0.8,250.2,7.01,243.19
ORD20240107-S10-10356,2024-01-07,S10,Frankfurt,West,In-Store,26-35,Silver,Home,Appliances,190.87,2.0,0.034,173.59,153,0,0,5.7,381.74,12.98,368.76
ORD20240107-S07-11143,2024-01-07,S07,Hamburg,South,In-Store,36-45,nan,Beauty,Skincare,44.0,4.0,0.022,40.88,275,0,0,2.9,176.0,3.87,172.13
ORD20240107-S05-04504,2024-01-07,S05,Munich,West,In-Store,26-35,Bronze,Beauty,Fragrance,107.26,4.0,0.022,101.32,157,0,0,-2.1,429.04,9.44,419.6
ORD20240107-S06-08654,2024-01-07,S06,Cologne,South,In-Store,36-45,nan,Home,Furniture,398.9,5.0,0.042,427.13,164,0,0,-0.8,1994.5,83.77,1910.73
ORD20240107-S05-02974,2024-01-07,S05,Munich,North,In-Store,18-25,nan,Beauty,Fragrance,53.1,1.0,0.024,48.17,144,0,0,-0.9,53.1,1.27,51.83
ORD20240107-S05-04116,2024-01-07,S05,Berlin,North,In-Store,18-25,Silver,Beauty,Skincare,81.48,5.0,0.035,90.13,90,0,0,3.4,407.40000000000003,14.26,393.14
ORD20240107-S01-11518,2024-01-07,S01,Cologne,West,In-Store,26-35,nan,Home,Kitchen,581.75,3.0,0.033,532.03,114,0,0,-3.8,1745.25,57.59,1687.66
ORD20240107-S03-00414,2024-01-07,S03,Frankfurt,South,In-Store,36-45,nan,Electronics,Phones,511.93,3.0,0.006,513.87,150,0,0,-3.6,1535.79,9.21,1526.58
ORD20240107-S03-00477,2024-01-07,S03,Munich,West,In-Store,46-60,nan,Beauty,Fragrance,32.62,5.0,0.194,34.15,172,1,0,-5.3,163.1,31.64,131.46
ORD20240107-S01-01651,2024-01-07,S01,Hamburg,South,In-Store,26-35,Bronze,Clothing,Accessories,139.42,5.0,0.016,133.28,154,0,0,-2.9,697.0999999999999,11.15,685.95
ORD20240107-S03-08682,2024-01-07,S03,Frankfurt,South,In-Store,26-35,nan,Clothing,Kids,115.06,5.0,0.049,113.96,177,0,0,-1.1,575.3,28.19,547.11
ORD20240107-S03-03897,2024-01-07,S03,Munich,West,In-Store,26-35,nan,Home,Appliances,389.87,2.0,0.009,420.71,138,0,0,-1.0,779.74,7.02,772.72
ORD20240107-S04-03504,2024-01-07,S04,Hamburg,South,In-Store,46-60,Silver,Electronics,Audio,679.62,4.0,0.043,759.48,126,0,0,-3.5,2718.48,116.89,2601.59
ORD20240107-S04-04526,2024-01-07,S04,Berlin,North,Online,18-25,nan,Clothing,Kids,150.0,4.0,0.029,141.65,165,0,0,-3.7,600.0,17.4,582.6
ORD20240107-S04-09001,2024-01-07,S04,Cologne,West,In-Store,26-35,nan,Home,Appliances,600.0,2.0,0.012,630.36,126,0,0,-1.2,1200.0,14.4,1185.6
ORD20240107-S04-10182,2024-01-07,S04,Frankfurt,South,Online,36-45,nan,Beauty,Haircare,41.17,2.0,0.035,37.6,157,0,0,4.1,82.34,2.88,79.46
ORD20240107-S05-01365,2024-01-07,S05,Munich,North,In-Store,18-25,nan,Clothing,Men,71.25,1.0,0.006,70.58,129,0,0,-3.3,71.25,0.43,70.82
ORD20240107-S04-01593,2024-01-07,S04,Cologne,South,In-Store,46-60,nan,Grocery,Snacks,22.15,1.0,0.0,19.99,145,0,0,-2.7,22.15,0.0,22.15
ORD20240108-S06-08636,2024-01-08,S06,Berlin,West,In-Store,26-35,nan,Home,Kitchen,600.0,4.0,0.022,559.9,123,0,0,0.6,2400.0,52.8,2347.2
ORD20240108-S06-08944,2024-01-08,S06,Berlin,East,In-Store,36-45,nan,Electronics,Audio,445.07,4.0,0.001,492.62,144,0,0,1.0,1780.28,1.78,1778.5
ORD20240108-S08-00299,2024-01-08,S08,Munich,East,In-Store,18-25,nan,Grocery,Beverages,15.58,3.0,0.044,14.29,158,0,0,3.9,46.74,2.06,44.68
ORD20240108-S08-01528,2024-01-08,S08,Frankfurt,East,In-Store,18-25,Bronze,Grocery,Snacks,30.0,1.0,0.028,31.12,129,0,0,0.9,30.0,0.84,29.16
ORD20240108-S08-08333,2024-01-08,S08,Berlin,South,Online,26-35,nan,Beauty,Makeup,74.79,3.0,0.035,76.38,151,0,0,-3.5,224.37,7.85,216.52
ORD20240108-S08-08899,2024-01-08,S08,Berlin,West,In-Store,26-35,Silver,Home,Furniture,600.0,3.0,0.031,653.24,160,0,0,6.2,1800.0,55.8,1744.2
ORD20240108-S10-08271,2024-01-08,S10,Frankfurt,North,In-Store,36-45,nan,Home,Decor,298.74,5.0,0.037,311.95,145,0,0,1.1,1493.7,55.27,1438.43
ORD20240108-S09-03787,2024-01-08,S09,Hamburg,North,In-Store,26-35,nan,Electronics,Laptops,883.52,3.0,0.025,1008.6,134,0,0,-0.1,2650.56,66.26,2584.3
ORD20240108-S09-10411,2024-01-08,S09,Frankfurt,North,In-Store,18-25,Silver,Electronics,Accessories,683.05,1.0,0.008,718.21,174,0,0,4.0,683.05,5.46,677.59
ORD20240108-S09-11872,2024-01-08,S09,Berlin,North,In-Store,26-35,nan,Electronics,Laptops,640.87,4.0,0.046,639.72,173,0,0,2.2,2563.48,117.92,2445.56
ORD20240108-S10-05896,2024-01-08,S10,Cologne,West,Online,26-35,nan,Home,Furniture,110.69,5.0,0.018,123.06,175,0,0,-2.7,553.45,9.96,543.49
ORD20240108-S06-07757,2024-01-08,S06,Frankfurt,West,Online,26-35,nan,Electronics,Audio,190.13,1.0,0.016,216.94,87,0,0,-3.0,190.13,3.04,187.09
ORD20240108-S09-00232,2024-01-08,S09,Cologne,North,In-Store,26-35,nan,Clothing,Men,93.77,3.0,0.03,90.63,134,0,0,-6.3,281.31,8.44,272.87
ORD20240108-S05-08495,2024-01-08,S05,Cologne,West,Online,46-60,nan,Home,Kitchen,236.2,3.0,0.044,247.4,176,0,0,2.8,708.5999999999999,31.18,677.42
ORD20240108-S02-06892,2024-01-08,S02,Munich,East,Online,36-45,Bronze,Electronics,Laptops,1200.0,1.0,0.008,1191.49,164,0,0,1.7,1200.0,9.6,1190.4
ORD20240108-S04-11756,2024-01-08,S04,Berlin,East,In-Store,46-60,nan,Electronics,Laptops,790.58,5.0,0.024,797.85,142,0,0,1.6,3952.9,94.87,3858.03
ORD20240108-S05-04562,2024-01-08,S05,Berlin,East,In-Store,18-25,Silver,Electronics,Phones,467.59,4.0,0.016,530.44,134,0,0,-1.4,1870.36,29.93,1840.43
ORD20240108-S01-09072,2024-01-08,S01,Munich,South,Online,36-45,nan,Electronics,Accessories,1200.0,3.0,0.012,1278.31,181,0,0,-4.4,3600.0,43.2,3556.8
ORD20240108-S01-09934,2024-01-08,S01,Berlin,West,Online,26-35,Bronze,Clothing,Kids,138.04,3.0,0.043,149.55,210,0,0,0.5,414.12,17.81,396.31
ORD20240108-S02-05034,2024-01-08,S02,Frankfurt,North,Online,26-35,nan,Home,Furniture,600.0,1.0,0.028,668.56,176,0,0,-4.8,600.0,16.8,583.2
ORD20240108-S02-05410,2024-01-08,S02,Berlin,South,In-Store,18-25,nan,Electronics,Audio,1200.0,5.0,0.013,1111.62,216,0,0,-4.0,6000.0,78.0,5922.0
ORD20240108-S03-02089,2024-01-08,S03,Hamburg,East,In-Store,26-35,nan,Beauty,Fragrance,120.0,5.0,0.023,131.23,186,0,0,-1.8,600.0,13.8,586.2
ORD20240108-S01-04061,2024-01-08,S01,Munich,East,Online,26-35,Bronze,Clothing,Women,150.0,4.0,0.339,148.54,172,1,0,6.9,600.0,203.4,396.6
ORD20240108-S03-06917,2024-01-08,S03,Berlin,East,In-Store,46-60,nan,Clothing,Women,70.3,1.0,0.012,67.88,214,0,0,-0.5,70.3,0.84,69.46
ORD20240108-S03-07609,2024-01-08,S03,Frankfurt,West,Online,36-45,Bronze,Home,Decor,600.0,3.0,0.045,624.27,157,0,0,-4.2,1800.0,81.0,1719.0
ORD20240108-S03-08805,2024-01-08,S03,Hamburg,North,In-Store,26-35,Bronze,Clothing,Accessories,64.5,3.0,0.049,73.18,121,0,0,3.2,193.5,9.48,184.02
ORD20240108-S04-00539,2024-01-08,S04,Berlin,South,In-Store,46-60,nan,Electronics,Phones,986.23,5.0,0.173,1098.11,133,1,0,-0.7,4931.15,853.09,4078.06
ORD20240108-S04-02170,2024-01-08,S04,Frankfurt,South,In-Store,26-35,nan,Grocery,Fresh,30.0,3.0,0.05,32.29,105,0,0,5.7,90.0,4.5,85.5
ORD20240108-S04-03803,2024-01-08,S04,Hamburg,South,In-Store,60+,Gold,Grocery,Beverages,22.27,5.0,0.173,22.18,153,1,0,-2.4,111.35,19.26,92.09
ORD20240108-S03-05745,2024-01-08,S03,Munich,North,In-Store,46-60,Bronze,Electronics,Accessories,368.24,2.0,0.042,368.23,180,0,0,0.3,736.48,30.93,705.55
ORD20240109-S07-08174,2024-01-09,S07,Cologne,South,In-Store,46-60,nan,Beauty,Makeup,65.55,40.0,0.138,108.43,166,1,0,1.2,2622.0,361.84,2260.16
ORD20240109-S07-09117,2024-01-09,S07,Cologne,North,Online,46-60,nan,Beauty,Haircare,91.48,5.0,0.044,101.76,115,0,0,-0.3,457.40000000000003,20.13,437.27
ORD20240109-S07-10997,2024-01-09,S07,Hamburg,South,In-Store,26-35,nan,Clothing,Men,150.0,2.0,0.151,162.57,154,1,0,0.4,300.0,45.3,254.7
ORD20240109-S08-00271,2024-01-09,S08,Berlin,South,Online,36-45,nan,Home,Decor,258.38,2.0,0.033,270.55,154,0,0,-0.5,516.76,17.05,499.71
ORD20240109-S08-02137,2024-01-09,S08,Berlin,East,In-Store,36-45,Gold,Clothing,Men,51.72,5.0,0.037,56.72,187,0,0,1.5,258.6,9.57,249.03
ORD20240109-S08-03804,2024-01-09,S08,Cologne,North,Online,18-25,nan,Grocery,Beverages,12.58,5.0,0.031,12.96,105,0,0,3.7,62.9,1.95,60.95
ORD20240109-S08-05773,2024-01-09,S08,Hamburg,South,Online,26-35,nan,Electronics,Audio,670.54,10.0,0.004,1368.37,170,0,0,5.8,6705.4,26.82,6678.58
ORD20240109-S09-04699,2024-01-09,S09,Cologne,West,Online,26-35,nan,Electronics,Accessories,1200.0,5.0,0.028,1090.45,186,0,0,0.1,6000.0,168.0,5832.0
ORD20240109-S09-00820,2024-01-09,S09,Frankfurt,North,In-Store,18-25,Silver,Clothing,Accessories,43.33,1.0,0.025,49.46,142,0,0,0.0,43.33,1.08,42.25
ORD20240109-S09-06706,2024-01-09,S09,Munich,East,In-Store,18-25,nan,Grocery,Fresh,8.89,1.0,0.018,8.62,130,0,0,2.6,8.89,0.16,8.73
ORD20240109-S09-09717,2024-01-09,S09,Cologne,North,In-Store,36-45,Bronze,Grocery,Fresh,9.01,2.0,0.005,10.24,59,0,0,-0.7,18.02,0.09,17.93
ORD20240109-S10-00169,2024-01-09,S10,Munich,West,Online,18-25,nan,Electronics,Accessories,633.99,4.0,0.049,704.98,163,0,0,9.3,2535.96,124.26,2411.7
ORD20240109-S10-02260,2024-01-09,S10,Berlin,South,In-Store,26-35,nan,Beauty,Makeup,42.93,5.0,0.042,40.16,89,0,0,1.9,214.65,9.02,205.63
ORD20240109-S07-07585,2024-01-09,S07,Cologne,West,In-Store,26-35,Bronze,Electronics,Accessories,1200.0,1.0,0.024,1261.64,197,0,0,1.4,1200.0,28.8,1171.2
ORD20240109-S08-10373,2024-01-09,S08,Berlin,East,Online,26-35,Silver,Beauty,Haircare,27.56,5.0,0.012,28.34,211,0,0,-7.6,137.79999999999998,1.65,136.15
ORD20240109-S10-00368,2024-01-09,S10,Frankfurt,East,In-Store,18-25,nan,Grocery,Beverages,14.12,2.0,0.041,15.96,70,0,0,-0.4,28.24,1.16,27.08
ORD20240109-S05-04075,2024-01-09,S05,Hamburg,North,Online,36-45,Silver,Clothing,Women,140.52,3.0,0.019,148.4,238,0,0,-1.0,421.56000000000006,8.01,413.55
ORD20240109-S04-10190,2024-01-09,S04,Berlin,North,Online,60+,nan,Beauty,Skincare,42.48,4.0,0.047,47.9,187,0,0,-5.8,169.92,7.99,161.93
ORD20240109-S07-02711,2024-01-09,S07,Munich,North,In-Store,26-35,nan,Home,Decor,306.83,5.0,0.045,322.67,131,0,0,0.3,1534.1499999999999,69.04,1465.11
ORD20240109-S01-03118,2024-01-09,S01,Berlin,West,In-Store,36-45,Bronze,Home,Furniture,348.64,5.0,0.019,328.25,125,0,0,-0.4,1743.1999999999998,33.12,1710.08
ORD20240109-S01-09372,2024-01-09,S01,Munich,North,In-Store,18-25,nan,Home,Appliances,505.5,4.0,0.024,576.75,156,0,0,0.2,2022.0,48.53,1973.47
ORD20240109-S01-10738,2024-01-09,S01,Frankfurt,North,Online,18-25,Bronze,Clothing,Kids,146.33,2.0,0.003,148.61,200,0,0,0.8,292.66,0.88,291.78
ORD20240109-S02-01743,2024-01-09,S02,Munich,East,In-Store,18-25,nan,Clothing,Men,67.7,5.0,0.056,65.79,127,1,0,-4.7,338.5,18.96,319.54
ORD20240109-S02-06218,2024-01-09,S02,Berlin,North,In-Store,26-35,Silver,Beauty,Fragrance,96.24,4.0,0.006,105.81,144,0,0,-0.1,384.96,2.31,382.65
ORD20240109-S03-03308,2024-01-09,S03,Munich,West,Online,46-60,Bronze,Clothing,Accessories,47.71,3.0,0.039,43.96,107,0,0,-1.6,143.13,5.58,137.55
ORD20240109-S02-01782,2024-01-09,S02,Cologne,East,Online,26-35,Silver,Clothing,Women,150.0,4.0,0.048,166.22,158,0,0,1.3,600.0,28.8,571.2
ORD20240109-S03-05620,2024-01-09,S03,Berlin,North,In-Store,60+,nan,Beauty,Fragrance,93.15,2.0,0.006,96.08,127,0,0,-0.5,186.3,1.12,185.18
ORD20240109-S03-10205,2024-01-09,S03,Cologne,West,In-Store,36-45,nan,Grocery,Snacks,13.17,3.0,0.029,14.97,231,0,0,1.9,39.51,1.15,38.36
ORD20240109-S03-10860,2024-01-09,S03,Frankfurt,West,Online,26-35,Silver,Grocery,Pantry,20.64,1.0,0.034,22.54,140,0,0,-0.1,20.64,0.7,19.94
ORD20240109-S03-11705,2024-01-09,S03,Frankfurt,North,Online,18-25,nan,Home,Kitchen,564.0,4.0,0.026,569.13,177,0,0,3.6,2256.0,58.66,2197.34
ORD20240109-S04-01166,2024-01-09,S04,Cologne,North,In-Store,26-35,nan,Home,Furniture,284.92,4.0,0.022,306.52,141,0,0,2.6,1139.68,25.07,1114.61
ORD20240109-S04-03946,2024-01-09,S04,Hamburg,North,Online,18-25,Silver,Grocery,Pantry,30.0,5.0,0.011,27.99,174,0,0,-0.3,150.0,1.65,148.35
ORD20240109-S04-08994,2024-01-09,S04,Frankfurt,East,Online,26-35,Bronze,Home,Furniture,201.3,2.0,0.039,192.07,208,0,0,-4.5,402.6,15.7,386.9
ORD20240109-S03-03441,2024-01-09,S03,Cologne,South,In-Store,36-45,nan,Electronics,Audio,628.31,1.0,0.029,685.22,99,0,0,-0.8,628.31,18.22,610.09
ORD20240110-S09-01179,2024-01-10,S09,Berlin,East,Online,26-35,Bronze,Clothing,Accessories,27.79,4.0,0.008,25.9,122,0,0,-0.5,111.16,0.89,110.27
ORD20240110-S08-02222,2024-01-10,S08,Frankfurt,South,In-Store,36-45,Bronze,Clothing,Women,43.43,3.0,0.046,42.55,181,0,0,5.0,130.29,5.99,124.3
ORD20240110-S08-06599,2024-01-10,S08,Frankfurt,North,In-Store,36-45,nan,Electronics,Accessories,814.5,2.0,0.016,900.07,133,0,0,-4.2,1629.0,26.06,1602.94
ORD20240110-S08-06615,2024-01-10,S08,Munich,South,Online,36-45,nan,Beauty,Fragrance,59.89,1.0,0.015,61.51,154,0,0,2.8,59.89,0.9,58.99
ORD20240110-S08-07484,2024-01-10,S08,Berlin,West,Online,18-25,nan,Electronics,Audio,1200.0,3.0,0.043,1356.73,140,0,0,-2.2,3600.0,154.8,3445.2
ORD20240110-S09-00453,2024-01-10,S09,Munich,North,In-Store,36-45,nan,Clothing,Men,40.22,4.0,0.181,37.74,219,1,0,-2.8,160.88,29.12,131.76
ORD20240110-S09-04259,2024-01-10,S09,Hamburg,West,In-Store,18-25,nan,Clothing,Women,96.68,5.0,0.006,101.82,174,0,0,-8.8,483.40000000000003,2.9,480.5
ORD20240110-S10-08620,2024-01-10,S10,Hamburg,North,In-Store,60+,Bronze,Electronics,Accessories,1200.0,1.0,0.045,1264.33,180,0,0,-1.2,1200.0,54.0,1146.0
ORD20240110-S09-05161,2024-01-10,S09,Hamburg,South,In-Store,18-25,Silver,Clothing,Accessories,53.46,4.0,0.009,57.87,127,0,0,2.4,213.84,1.92,211.92
ORD20240110-S10-02409,2024-01-10,S10,Frankfurt,West,Online,46-60,nan,Grocery,Pantry,19.3,3.0,0.008,21.14,162,0,0,-5.0,57.900000000000006,0.46,57.44
ORD20240110-S10-04912,2024-01-10,S10,Hamburg,North,In-Store,46-60,nan,Home,Decor,134.01,4.0,0.037,148.08,158,0,0,6.1,536.04,19.83,516.21
ORD20240110-S10-05113,2024-01-10,S10,Hamburg,South,In-Store,26-35,nan,Grocery,Fresh,21.35,5.0,0.025,23.78,148,0,0,6.7,106.75,2.67,104.08
ORD20240110-S10-07397,2024-01-10,S10,Berlin,West,In-Store,60+,nan,Electronics,Audio,518.83,5.0,0.013,593.2,166,0,0,-0.1,2594.15,33.72,2560.43
ORD20240110-S07-08675,2024-01-10,S07,Hamburg,East,Online,36-45,nan,Beauty,Fragrance,30.52,4.0,0.031,29.0,222,0,0,5.6,122.08,3.78,118.3
ORD20240110-S09-04644,2024-01-10,S09,Berlin,North,In-Store,26-35,Silver,Beauty,Fragrance,67.55,3.0,0.005,68.61,131,0,0,-4.8,202.64999999999998,1.01,201.64
ORD20240110-S07-08668,2024-01-10,S07,Cologne,South,Online,60+,nan,Clothing,Accessories,99.19,5.0,0.026,110.67,135,0,0,1.3,495.95,12.89,483.06
ORD20240110-S09-06383,2024-01-10,S09,Hamburg,West,In-Store,46-60,nan,Home,Furniture,86.18,5.0,0.038,92.59,132,0,0,0.6,430.90000000000003,16.37,414.53
ORD20240110-S07-06665,2024-01-10,S07,Hamburg,North,Online,18-25,nan,Home,Kitchen,240.1,3.0,0.043,267.1,102,0,0,-4.7,720.3,30.97,689.33
ORD20240110-S01-02468,2024-01-10,S01,Frankfurt,West,In-Store,18-25,Silver,Grocery,Pantry,11.67,2.0,0.039,12.25,181,0,0,-0.0,23.34,0.91,22.43
ORD20240110-S01-03485,2024-01-10,S01,Hamburg,West,In-Store,36-45,Bronze,Beauty,Makeup,69.02,2.0,0.049,74.47,198,0,0,2.3,138.04,6.76,131.28
ORD20240110-S02-06368,2024-01-10,S02,Frankfurt,North,In-Store,46-60,Silver,Home,Furniture,600.0,3.0,0.016,553.53,178,0,0,-1.1,1800.0,28.8,1771.2
ORD20240110-S02-10059,2024-01-10,S02,Munich,West,Online,26-35,Silver,Beauty,Fragrance,65.55,40.0,0.045,22.17,122,0,0,-4.9,2622.0,117.99,2504.01
ORD20240110-S03-00428,2024-01-10,S03,Frankfurt,North,Online,36-45,nan,Beauty,Haircare,120.0,3.0,0.047,116.9,191,0,0,1.9,360.0,16.92,343.08
ORD20240110-S03-02328,2024-01-10,S03,Frankfurt,East,Online,26-35,Gold,Electronics,Phones,1026.16,4.0,0.011,1055.44,163,0,0,-1.9,4104.64,45.15,4059.49
ORD20240110-S03-05528,2024-01-10,S03,Cologne,South,In-Store,26-35,Silver,Beauty,Makeup,77.6,4.0,0.007,87.47,108,0,0,6.2,310.4,2.17,308.23
ORD20240110-S01-10230,2024-01-10,S01,Hamburg,North,In-Store,26-35,Silver,Electronics,Audio,201.82,4.0,0.014,212.24,147,0,0,2.7,807.28,11.3,795.98
ORD20240110-S03-10961,2024-01-10,S03,Munich,West,Online,26-35,Bronze,Grocery,Pantry,17.06,1.0,0.049,17.77,187,0,0,2.9,17.06,0.84,16.22
ORD20240110-S03-06106,2024-01-10,S03,Cologne,South,In-Store,18-25,nan,Clothing,Kids,41.06,1.0,0.117,41.58,164,1,0,-6.8,41.06,4.8,36.26
